,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
21371.pdb,1.66412e+05,1.72078e+06,2.19144e+04,-1.41508e+04,-6.46543e+04,6.80465e+04,1.49565e+16,4.76886e+15,1.97254e+16
21372.pdb,5.48027e+04,1.09872e+14,2.74501e+03,-4.84653e+03,-5.85007e+03,4.01599e+03,1.82414e+09,1.51800e+06,1.09874e+14
21375.pdb,2.57254e+05,3.32275e+18,8.24626e+03,-1.65102e+04,-8.58324e+03,1.13338e+04,2.85107e+16,1.57836e+10,3.35126e+18
21376.pdb,1.24930e+05,3.95933e+15,9.13919e+03,-8.20166e+03,-2.36742e+04,1.54611e+04,3.15117e+09,1.20757e+08,3.95933e+15
21377.pdb,1.89169e+05,2.48396e+06,2.35759e+04,-2.83733e+04,-7.71222e+04,1.08975e+05,1.57676e+17,3.83922e+16,1.96068e+17
21378.pdb,2.17059e+05,1.29072e+19,1.52135e+04,-1.14703e+04,-3.60724e+04,2.47779e+04,1.86932e+13,6.40440e+11,1.29072e+19
21379.pdb,1.45765e+05,1.01997e+06,1.99911e+04,-6.91172e+03,-7.95189e+04,7.06836e+04,1.62134e+16,4.65664e+15,2.08700e+16
21380.pdb,1.38018e+05,7.21982e+05,1.82243e+04,-3.77591e+03,-6.95892e+04,6.37534e+04,7.09902e+15,3.78219e+15,1.08812e+16
21381.pdb,1.18221e+05,1.36066e+17,7.89326e+03,-7.10383e+03,-1.96688e+04,1.13064e+04,1.47439e+10,7.21062e+09,1.36066e+17
21382.pdb,9.55790e+04,3.81436e+05,1.43782e+04,-1.38857e+03,-4.78184e+04,3.78813e+04,2.25988e+15,7.06269e+13,2.33051e+15
21383.pdb,2.81226e+04,4.04712e+11,4.78558e+03,-4.22538e+03,-1.92542e+04,1.23807e+04,4.22800e+06,1.10758e+07,4.04727e+11
21384.pdb,6.51209e+04,1.10404e+17,3.43336e+03,-8.23893e+03,-4.43351e+03,5.48703e+03,4.10305e+11,1.49586e+15,1.11900e+17
21385.pdb,7.83472e+05,2.15148e+20,2.67323e+04,-4.16982e+04,-3.12083e+04,2.76905e+04,8.25880e+15,3.98717e+10,2.15156e+20
21386.pdb,1.40279e+05,3.32028e+16,1.02231e+04,-7.24552e+03,-2.81588e+04,1.79073e+04,1.06934e+11,4.12451e+06,3.32029e+16
21387.pdb,1.29362e+05,3.85389e+19,8.15524e+03,-4.78248e+03,-1.75722e+04,9.78611e+03,5.97538e+09,1.38433e+07,3.85389e+19
21388.pdb,2.99766e+05,7.74219e+20,1.28328e+04,-1.60278e+04,-2.63852e+04,2.18296e+04,1.04525e+13,1.78353e+09,7.74219e+20
21389.pdb,1.57291e+05,4.97298e+15,6.55067e+03,-7.64036e+03,-1.26731e+04,1.29944e+04,2.26022e+15,5.10073e+10,7.23325e+15
21390.pdb,8.66994e+04,1.82492e+13,7.43400e+03,-6.60334e+03,-2.28891e+04,1.59857e+04,1.22512e+11,3.19169e+09,1.83749e+13
21391.pdb,9.61945e+04,4.44427e+05,1.45986e+04,-5.35401e+03,-5.53999e+04,4.88993e+04,8.58476e+15,6.08484e+15,1.46696e+16
21392.pdb,1.60579e+05,1.74127e+17,1.21969e+04,-1.19761e+04,-3.19002e+04,2.24892e+04,9.50749e+12,9.54658e+07,1.74137e+17
21393.pdb,6.27390e+04,3.25966e+16,5.45381e+03,-3.26050e+03,-1.37228e+04,7.87186e+03,9.08898e+08,2.74626e+09,3.25966e+16
21394.pdb,5.45848e+04,2.72609e+05,9.10835e+03,-7.01458e+03,-2.29988e+04,2.09330e+04,4.33810e+15,1.83194e+14,4.52129e+15
21395.pdb,1.46269e+05,4.91921e+16,9.07426e+03,-1.23822e+04,-1.84854e+04,1.62474e+04,1.40101e+11,1.55444e+11,4.91924e+16
21396.pdb,1.84246e+05,2.36595e+18,7.41940e+03,-1.26819e+04,-1.34893e+04,1.35321e+04,2.01949e+13,8.56597e+09,2.36597e+18
21397.pdb,1.49140e+04,9.34585e+08,3.06682e+03,-3.75204e+03,-1.20728e+04,6.04353e+03,1.58270e+07,7.46083e+04,9.50495e+08
21398.pdb,4.91650e+05,3.66629e+21,2.10965e+04,-3.50467e+04,-2.18003e+04,2.98470e+04,7.46481e+21,1.60999e+09,1.11311e+22
21399.pdb,8.36743e+04,3.54710e+05,1.32694e+04,-7.56079e+03,-4.60673e+04,3.97314e+04,4.25387e+14,1.07996e+14,5.33383e+14
21400.pdb,2.48248e+04,1.12156e+05,4.80585e+03,-3.40974e+03,-1.50728e+04,9.59278e+03,1.38158e+14,4.22086e+12,1.42379e+14
21401.pdb,3.51396e+04,1.48306e+05,8.02509e+03,-5.92821e+03,-3.11652e+04,2.22309e+04,1.74317e+14,4.34407e+13,2.17758e+14
21402.pdb,2.32062e+05,5.94278e+06,2.84953e+04,-1.69165e+04,-9.45796e+04,1.03491e+05,5.26188e+16,7.88512e+15,6.05039e+16
21403.pdb,3.48729e+05,2.03485e+17,1.41693e+04,-1.51430e+04,-2.31918e+04,1.30758e+04,1.02875e+11,1.33857e+08,2.03485e+17
21404.pdb,4.81460e+05,5.18494e+22,1.93447e+04,-4.53008e+04,-1.29307e+04,2.27727e+04,1.44529e+17,2.64806e+09,5.18495e+22
21405.pdb,1.62336e+04,1.79376e+08,1.51129e+03,-1.31092e+03,-4.49685e+03,2.88661e+03,1.98520e+06,3.18151e+05,1.81694e+08
21406.pdb,1.53638e+04,1.29317e+08,1.46783e+03,-1.28036e+03,-4.55082e+03,2.88600e+03,2.81129e+05,3.64798e+04,1.29649e+08
21407.pdb,1.56103e+04,7.50792e+07,1.55449e+03,-1.28584e+03,-4.48349e+03,2.87002e+03,1.61154e+09,2.29833e+04,1.68665e+09
21408.pdb,1.40887e+04,3.28900e+08,1.47153e+03,-1.42515e+03,-4.50371e+03,2.87349e+03,4.40584e+07,3.42052e+04,3.73005e+08
21409.pdb,1.41422e+04,4.18872e+08,1.47363e+03,-1.42979e+03,-4.49556e+03,2.87224e+03,4.05299e+06,3.38377e+04,4.22971e+08
21410.pdb,1.38784e+04,3.94365e+09,1.44954e+03,-1.32419e+03,-4.49516e+03,2.86653e+03,9.01857e+05,5.43854e+04,3.94462e+09
21411.pdb,1.38596e+04,4.44105e+09,1.45117e+03,-1.32519e+03,-4.49287e+03,2.86663e+03,8.68894e+05,5.48908e+04,4.44199e+09
21412.pdb,1.38405e+04,5.60117e+08,1.51810e+03,-1.30350e+03,-4.51634e+03,2.92186e+03,7.26048e+05,7.01090e+04,5.60926e+08
21413.pdb,1.37241e+04,3.46946e+07,1.52867e+03,-1.35341e+03,-4.46683e+03,2.91848e+03,9.69898e+05,8.43860e+03,3.56853e+07
21414.pdb,1.37443e+04,3.44252e+07,1.52831e+03,-1.35323e+03,-4.47087e+03,2.91852e+03,9.68418e+05,8.46426e+03,3.54145e+07
21415.pdb,1.39331e+04,2.19129e+08,1.41123e+03,-1.30262e+03,-4.45185e+03,2.82661e+03,1.68506e+10,3.21604e+04,1.70697e+10
21416.pdb,1.39241e+04,2.13590e+08,1.41183e+03,-1.30470e+03,-4.45353e+03,2.82736e+03,3.81618e+08,3.17357e+04,5.95253e+08
21417.pdb,1.39174e+04,2.01335e+08,1.40926e+03,-1.30352e+03,-4.45429e+03,2.82682e+03,2.84436e+08,3.25083e+04,4.85816e+08
21418.pdb,1.34480e+04,1.01754e+08,1.48305e+03,-1.38477e+03,-4.51439e+03,2.91681e+03,7.89788e+05,3.30886e+04,1.02589e+08
21419.pdb,1.50216e+04,1.26568e+08,1.55877e+03,-1.41999e+03,-4.43994e+03,2.91735e+03,2.57053e+07,3.12116e+05,1.52599e+08
21420.pdb,1.30829e+04,4.83795e+07,1.45582e+03,-1.36327e+03,-4.49940e+03,2.98813e+03,5.93189e+05,3.97189e+04,4.90240e+07
21421.pdb,1.30969e+04,4.89145e+07,1.45767e+03,-1.36275e+03,-4.50031e+03,2.98843e+03,6.00056e+05,3.99185e+04,4.95662e+07
21422.pdb,1.45857e+04,8.68418e+07,1.40743e+03,-1.34531e+03,-4.62765e+03,3.14565e+03,3.59558e+05,3.62271e+04,8.72508e+07
21423.pdb,1.45685e+04,8.43962e+07,1.40688e+03,-1.34330e+03,-4.62785e+03,3.14578e+03,3.63419e+05,3.60351e+04,8.48088e+07
21424.pdb,2.26383e+04,6.70019e+11,1.85977e+03,-1.50469e+03,-4.29279e+03,2.66189e+03,1.41728e+11,9.24375e+06,8.11756e+11
21425.pdb,1.59210e+04,1.11421e+08,1.59494e+03,-1.38864e+03,-4.39536e+03,2.80603e+03,1.06575e+06,3.23311e+04,1.12534e+08
21426.pdb,1.34125e+04,1.59012e+08,1.49187e+03,-1.23605e+03,-4.53206e+03,2.84637e+03,4.79968e+05,2.77831e+04,1.59532e+08
21427.pdb,1.41667e+04,4.65445e+07,1.59537e+03,-1.48612e+03,-4.30694e+03,2.81136e+03,1.15596e+09,1.03069e+07,1.21282e+09
21428.pdb,7.11722e+03,3.41069e+04,1.43600e+03,-1.31501e+03,-4.37298e+03,2.83423e+03,4.60061e+07,4.49038e+05,4.64950e+07
21429.pdb,1.31709e+04,4.27478e+07,1.50712e+03,-1.44037e+03,-4.42697e+03,2.82928e+03,1.96256e+10,2.36833e+04,1.96684e+10
21430.pdb,1.45312e+04,6.76699e+07,1.53984e+03,-1.35295e+03,-4.42278e+03,2.85667e+03,4.02278e+08,1.12639e+05,4.70074e+08
21431.pdb,1.58528e+04,2.04085e+08,1.59778e+03,-1.44458e+03,-4.35180e+03,2.87575e+03,3.55664e+06,9.62125e+07,3.03868e+08
21432.pdb,1.48091e+04,2.15164e+08,1.51301e+03,-1.38174e+03,-4.40699e+03,2.89103e+03,5.57668e+05,3.39337e+04,2.15769e+08
21433.pdb,1.62878e+04,3.23403e+08,1.48368e+03,-1.27277e+03,-4.42087e+03,2.89594e+03,4.65980e+07,6.76468e+03,3.70023e+08
21434.pdb,1.27342e+04,1.85994e+07,1.54919e+03,-1.37241e+03,-4.39726e+03,2.86886e+03,6.08258e+06,3.11407e+04,2.47245e+07
21435.pdb,1.25894e+04,3.51401e+07,1.49366e+03,-1.41401e+03,-4.34024e+03,2.87733e+03,5.89026e+05,3.84281e+04,3.57787e+07
21436.pdb,1.45206e+04,3.20764e+07,1.49570e+03,-1.25831e+03,-4.49673e+03,2.86434e+03,4.11455e+08,1.79607e+04,4.43563e+08
21437.pdb,1.65656e+04,3.62984e+08,1.53036e+03,-1.30606e+03,-4.52667e+03,2.87187e+03,8.24803e+06,7.61122e+03,3.71255e+08
21438.pdb,1.65535e+04,3.77406e+08,1.53041e+03,-1.30637e+03,-4.52590e+03,2.87136e+03,5.12243e+06,7.61372e+03,3.82551e+08
21439.pdb,1.53328e+04,2.17365e+09,1.52851e+03,-1.34625e+03,-4.45734e+03,2.76448e+03,1.16456e+05,1.31231e+04,2.17380e+09
21440.pdb,1.43371e+04,1.92233e+09,1.48446e+03,-1.30563e+03,-4.47278e+03,2.76906e+03,6.88917e+05,3.84429e+04,1.92307e+09
21441.pdb,1.43301e+04,1.89710e+09,1.48404e+03,-1.30691e+03,-4.47309e+03,2.76874e+03,6.84350e+05,3.83135e+04,1.89784e+09
21442.pdb,1.53331e+04,2.46467e+09,1.52922e+03,-1.34568e+03,-4.45831e+03,2.76460e+03,9.86620e+04,1.31106e+04,2.46480e+09
21443.pdb,1.53212e+04,1.96473e+09,1.52785e+03,-1.34568e+03,-4.45741e+03,2.76465e+03,1.06228e+05,1.31201e+04,1.96486e+09
21444.pdb,1.43682e+04,4.45514e+07,1.59055e+03,-1.36466e+03,-4.45161e+03,2.90152e+03,7.46110e+07,1.54326e+04,1.19191e+08
21445.pdb,1.61884e+04,5.06590e+08,1.48899e+03,-1.32438e+03,-4.48397e+03,2.90267e+03,1.79020e+10,1.69302e+05,1.84088e+10
21446.pdb,1.58698e+04,1.48889e+08,1.58137e+03,-1.34622e+03,-4.41096e+03,2.90795e+03,2.01796e+09,1.52719e+05,2.16702e+09
21447.pdb,4.30906e+03,1.22450e+04,1.33158e+03,-1.13350e+03,-4.53746e+03,2.90766e+03,3.87127e+08,6.91345e+04,3.87211e+08
21448.pdb,1.60940e+04,2.06406e+08,1.56352e+03,-1.35715e+03,-4.41847e+03,2.90941e+03,3.24337e+07,3.29825e+05,2.39184e+08
21449.pdb,3.98935e+03,1.12726e+04,1.29409e+03,-1.13259e+03,-4.55460e+03,2.91145e+03,7.18724e+07,7.37055e+04,7.19599e+07
21450.pdb,2.65038e+05,1.24782e+07,3.01463e+04,-3.16531e+04,-7.22795e+04,9.68259e+04,4.20235e+16,2.87887e+16,7.08122e+16
21451.pdb,7.16589e+04,3.21202e+05,1.03364e+04,-4.26217e+03,-3.95651e+04,3.31861e+04,2.85669e+15,8.90410e+14,3.74710e+15
21452.pdb,7.17344e+04,2.97600e+05,1.21892e+04,-6.95355e+03,-4.21954e+04,3.19298e+04,1.02651e+15,1.43305e+14,1.16981e+15
21453.pdb,1.05620e+05,9.77971e+17,8.70039e+03,-8.54504e+03,-2.59985e+04,1.61056e+04,1.77725e+10,6.59240e+06,9.77971e+17
21454.pdb,9.27723e+04,4.26411e+05,1.36865e+04,-3.49969e+03,-4.12591e+04,3.24336e+04,1.34440e+14,1.11638e+13,1.45604e+14
21455.pdb,6.62535e+04,4.82388e+14,7.27022e+03,-4.53402e+03,-2.38375e+04,1.59091e+04,1.05448e+12,2.73893e+06,4.83443e+14
21456.pdb,7.80377e+04,3.38343e+05,1.14887e+04,-2.73293e+03,-4.60528e+04,3.95929e+04,1.51298e+16,3.41006e+15,1.85399e+16
21457.pdb,6.23487e+04,3.16829e+05,1.09635e+04,-6.22776e+03,-4.08969e+04,2.91504e+04,1.86516e+14,4.56968e+13,2.32212e+14
21458.pdb,6.21952e+04,2.50727e+05,9.19717e+03,-6.05556e+03,-3.19987e+04,2.82286e+04,1.92856e+15,4.46539e+14,2.37510e+15
21459.pdb,6.16876e+05,3.37139e+22,2.26236e+04,-5.13567e+04,-5.73459e+03,1.95925e+04,1.99978e+16,2.88624e+16,3.37140e+22
21460.pdb,7.15206e+04,5.38113e+05,1.06860e+04,-4.82255e+03,-3.64027e+04,2.76580e+04,4.56495e+14,1.19300e+14,5.75796e+14
21461.pdb,1.63174e+05,1.66745e+17,8.88120e+03,-2.51878e+04,-5.77190e+03,1.65910e+04,1.45155e+12,2.74600e+14,1.67021e+17
21462.pdb,1.03239e+05,3.58880e+17,5.68080e+03,-4.98064e+03,-1.40702e+04,8.86842e+03,2.14702e+11,1.58064e+14,3.59038e+17
21463.pdb,1.00902e+05,4.33751e+05,1.21985e+04,-8.56502e+03,-4.93088e+04,4.84764e+04,2.88714e+15,9.11119e+14,3.79826e+15
21464.pdb,5.05897e+04,2.15755e+05,9.16081e+03,-5.15133e+03,-3.46613e+04,2.80283e+04,1.73726e+14,6.07844e+13,2.34511e+14
21465.pdb,7.22105e+04,3.63055e+05,1.21682e+04,-6.39704e+03,-4.88031e+04,3.87681e+04,3.73320e+14,4.67259e+13,4.20046e+14
21466.pdb,1.04496e+05,5.12741e+05,1.70350e+04,-4.74688e+03,-5.98904e+04,4.91706e+04,1.16202e+16,3.73479e+15,1.53550e+16
21467.pdb,5.09436e+04,1.41385e+14,3.24060e+03,-4.50339e+03,-7.21635e+03,3.58782e+03,2.03492e+09,5.69207e+07,1.41387e+14
21468.pdb,4.14745e+05,4.94116e+22,1.50895e+04,-2.16975e+04,-2.56316e+04,2.17707e+04,1.64775e+14,1.41913e+09,4.94116e+22
21469.pdb,1.88915e+04,6.45220e+04,5.03950e+03,-4.93310e+03,-1.72749e+04,1.13724e+04,7.81241e+06,4.74253e+06,1.26326e+07
21470.pdb,1.89445e+05,1.09852e+06,2.88714e+04,1.26354e+03,-9.68628e+04,8.41340e+04,1.31239e+16,2.06456e+15,1.51885e+16
21471.pdb,1.36158e+05,9.51358e+05,2.07543e+04,-4.41283e+03,-7.36912e+04,6.11250e+04,1.16026e+15,1.39250e+14,1.29951e+15
21472.pdb,1.47235e+05,8.26737e+05,1.92777e+04,-6.96781e+03,-6.84338e+04,6.40492e+04,2.97817e+16,4.08397e+15,3.38657e+16
21473.pdb,9.98209e+04,4.90679e+05,1.55497e+04,-4.99235e+03,-5.67224e+04,4.79429e+04,3.54380e+15,2.75904e+13,3.57139e+15
21474.pdb,1.49328e+04,4.67757e+04,4.30721e+03,-5.00556e+03,-1.61847e+04,1.22990e+04,3.97774e+05,1.22684e+05,5.77583e+05
21475.pdb,7.64840e+04,1.62168e+06,8.63678e+03,-1.79351e+04,-1.82735e+04,2.63505e+04,1.97440e+15,6.20973e+14,2.59538e+15
21476.pdb,1.48213e+05,3.39725e+17,7.62051e+03,-8.20987e+03,-1.62838e+04,1.33153e+04,3.42123e+10,1.69522e+11,3.39725e+17
21477.pdb,1.28759e+05,5.56878e+05,1.88102e+04,-7.04423e+03,-6.55029e+04,4.98895e+04,4.08673e+15,1.15133e+15,5.23806e+15
21478.pdb,1.06626e+06,8.65762e+22,3.78330e+04,-1.07411e+05,1.70910e+04,3.07058e+04,9.50762e+15,5.36427e+12,8.65762e+22
21479.pdb,2.95378e+04,4.31600e+09,3.06546e+03,-3.42206e+03,-9.55530e+03,6.54164e+03,2.08420e+10,1.69807e+05,2.51582e+10
21480.pdb,2.18015e+04,6.80798e+13,3.43908e+03,-3.96053e+03,-1.31461e+04,8.63263e+03,1.86219e+09,2.00111e+05,6.80816e+13
21481.pdb,1.75872e+05,1.01562e+06,2.21744e+04,-8.30403e+03,-8.60543e+04,8.44309e+04,4.94714e+16,5.33708e+15,5.48085e+16
21484.pdb,2.53244e+05,5.70135e+23,1.21058e+04,-1.71061e+04,-2.27362e+04,1.95711e+04,4.58159e+16,5.92543e+09,5.70135e+23
21486.pdb,6.14767e+04,8.10337e+09,7.85159e+03,-4.54236e+03,-2.42406e+04,1.70512e+04,7.12790e+08,6.46854e+05,8.81686e+09
21487.pdb,2.47581e+05,2.47091e+20,1.29365e+04,-1.77579e+04,-3.05401e+04,2.27780e+04,1.40100e+11,2.02549e+10,2.47091e+20
21488.pdb,1.05489e+05,9.83238e+05,1.51886e+04,-6.29634e+03,-4.50007e+04,4.21687e+04,1.04226e+15,2.70938e+14,1.31319e+15
21489.pdb,1.12286e+05,5.31592e+05,1.67051e+04,-4.28525e+03,-5.93658e+04,4.77283e+04,4.68779e+14,7.51814e+13,5.43960e+14
21490.pdb,2.26559e+04,1.32903e+11,3.32297e+03,-4.41386e+03,-1.20055e+04,7.34166e+03,4.77210e+05,1.58830e+05,1.32904e+11
21491.pdb,5.11867e+05,1.69682e+21,1.86518e+04,-2.90397e+04,-2.16809e+04,2.22864e+04,1.38598e+21,1.01434e+12,3.08281e+21
21492.pdb,2.08644e+04,2.68603e+08,4.27768e+03,-3.42235e+03,-1.64728e+04,1.04934e+04,2.23737e+08,3.74197e+05,4.92730e+08
21493.pdb,3.57149e+05,6.77847e+20,1.33805e+04,-3.10781e+04,-1.00663e+04,1.74655e+04,4.69998e+12,2.73084e+10,6.77847e+20
21494.pdb,1.38199e+05,5.94515e+16,1.17404e+04,-6.46978e+03,-2.73713e+04,1.47721e+04,1.01663e+14,1.23478e+09,5.95532e+16
21495.pdb,5.07579e+05,1.00088e+23,1.74697e+04,-3.41169e+04,-7.59584e+03,8.66305e+03,8.00486e+17,1.44815e+10,1.00088e+23
21496.pdb,7.98041e+04,3.45230e+05,1.04512e+04,-1.07947e+04,-3.87280e+04,3.96206e+04,1.47702e+16,1.83538e+14,1.49537e+16
21497.pdb,2.14353e+05,8.86517e+15,1.00796e+04,-1.36094e+04,-1.97959e+04,1.63524e+04,3.07669e+13,7.20754e+10,8.89601e+15
21498.pdb,5.81319e+05,1.04545e+22,1.93574e+04,-4.92565e+04,2.13682e+03,1.44961e+04,1.85775e+15,8.53676e+12,1.04545e+22
21499.pdb,1.75344e+05,9.29603e+05,2.56768e+04,-5.53607e+03,-9.59579e+04,8.14373e+04,4.68844e+15,1.62917e+14,4.85136e+15
21500.pdb,1.77564e+05,7.87341e+17,1.32897e+04,-1.04220e+04,-3.73713e+04,2.88822e+04,7.09912e+11,2.01132e+08,7.87342e+17
21501.pdb,1.28200e+05,2.32455e+16,9.82939e+03,-6.94885e+03,-2.54329e+04,1.85325e+04,4.41158e+10,6.31412e+08,2.32456e+16
21503.pdb,1.53689e+05,8.88083e+05,2.16390e+04,-7.87506e+03,-8.75417e+04,8.74661e+04,3.88969e+18,6.21766e+17,4.51145e+18
21504.pdb,2.13190e+04,8.28642e+04,3.46803e+03,-2.36804e+03,-1.24141e+04,7.56141e+03,7.55200e+12,1.14832e+14,1.22384e+14
21505.pdb,2.31339e+05,1.84970e+20,1.07517e+04,-1.18938e+04,-2.10740e+04,1.37198e+04,1.71390e+13,4.93313e+10,1.84970e+20
21506.pdb,1.54657e+05,1.84045e+06,1.99874e+04,-5.29679e+03,-7.03496e+04,6.18736e+04,8.64147e+15,1.49313e+15,1.01346e+16
21507.pdb,1.49573e+05,6.84448e+05,1.81118e+04,-6.57143e+02,-7.85790e+04,6.64441e+04,3.22531e+15,1.90362e+15,5.12894e+15
21508.pdb,1.20753e+05,5.79374e+05,1.86144e+04,-4.22505e+03,-6.69566e+04,5.72042e+04,6.86507e+15,1.81042e+15,8.67548e+15
21509.pdb,4.62697e+04,7.23085e+14,7.78741e+03,-5.22602e+03,-2.71550e+04,1.51724e+04,7.13922e+06,1.63798e+07,7.23085e+14
21510.pdb,1.08304e+05,2.27864e+17,4.59693e+03,-6.60254e+03,-8.92973e+03,8.06388e+03,1.29936e+08,1.25890e+08,2.27864e+17
21511.pdb,1.38601e+05,2.19332e+17,9.51996e+03,-8.20614e+03,-2.17696e+04,1.23077e+04,5.07234e+12,6.73167e+06,2.19337e+17
21512.pdb,7.52254e+04,3.88136e+17,3.91612e+03,-6.70427e+03,-5.76669e+03,6.11129e+03,2.65511e+13,1.08945e+08,3.88162e+17
21513.pdb,6.17884e+04,8.54002e+10,4.33135e+03,-3.97441e+03,-9.82880e+03,6.78185e+03,6.09966e+11,1.36057e+06,6.95367e+11
21514.pdb,3.68892e+05,1.69520e+20,1.41978e+04,-1.92522e+04,-2.05059e+04,1.91012e+04,9.18433e+15,2.04111e+12,1.69529e+20
21515.pdb,5.70932e+04,2.15577e+15,4.52618e+03,-3.52425e+03,-1.08214e+04,6.16621e+03,5.48740e+13,1.76218e+12,2.21241e+15
21516.pdb,3.97326e+04,1.14766e+16,4.87607e+03,-7.22940e+03,-1.45012e+04,1.08991e+04,1.06327e+11,9.82053e+06,1.14767e+16
21517.pdb,1.27079e+05,1.02853e+06,1.55065e+04,-4.08020e+03,-5.86869e+04,5.51682e+04,6.99088e+15,9.91713e+14,7.98259e+15
21518.pdb,4.49353e+04,1.66161e+09,5.45248e+03,-5.17485e+03,-1.56544e+04,6.76777e+03,7.62960e+13,3.94075e+05,7.62976e+13
21519.pdb,1.63760e+04,1.08303e+06,3.36773e+03,-3.02199e+03,-1.43271e+04,1.00651e+04,4.26534e+06,4.81705e+06,1.01779e+07
21520.pdb,2.38430e+04,5.33890e+07,3.45505e+03,-3.43721e+03,-1.33080e+04,9.48822e+03,4.53941e+08,1.45382e+10,1.50455e+10
21521.pdb,1.68413e+04,1.26686e+07,3.33232e+03,-3.47848e+03,-1.35517e+04,9.48426e+03,7.78266e+05,1.26547e+07,2.61142e+07
21522.pdb,8.96593e+04,3.35797e+05,1.32186e+04,-3.92468e+03,-4.84002e+04,3.84459e+04,2.98656e+16,7.71101e+15,3.75766e+16
21523.pdb,1.30562e+05,9.39512e+05,1.83689e+04,-6.74063e+03,-6.54421e+04,5.65714e+04,1.12960e+15,2.79134e+14,1.40873e+15
21524.pdb,3.03618e+04,4.62367e+16,4.10676e+03,-5.17629e+03,-1.14665e+04,3.94041e+03,1.11004e+11,3.99673e+05,4.62368e+16
21525.pdb,1.58380e+05,2.41469e+16,6.68655e+03,-9.87449e+03,-1.47896e+04,1.18462e+04,1.14189e+16,5.56135e+09,3.55658e+16
21526.pdb,2.81576e+04,5.37919e+07,3.38202e+03,-3.48619e+03,-1.25252e+04,8.38719e+03,9.28212e+10,7.94545e+07,9.29545e+10
21527.pdb,1.65149e+05,1.07047e+06,1.98540e+04,-1.07050e+04,-7.45577e+04,7.71741e+04,6.67290e+16,1.56772e+16,8.24062e+16
21528.pdb,5.21103e+05,6.35185e+19,2.30768e+04,-3.76449e+04,-2.41835e+04,3.15956e+04,1.11808e+15,7.25732e+13,6.35196e+19
21529.pdb,6.00405e+04,4.44129e+14,5.27180e+03,-6.45115e+03,-1.42668e+04,8.76608e+03,5.07382e+11,7.43721e+07,4.44637e+14
21530.pdb,8.45022e+04,4.02930e+05,1.16422e+04,-2.94472e+03,-4.79160e+04,3.90436e+04,2.03386e+14,8.32286e+13,2.86615e+14
21531.pdb,1.47147e+05,8.57421e+15,6.35853e+03,-6.18748e+03,-1.30152e+04,9.52406e+03,1.35991e+15,2.43114e+07,9.93411e+15
21532.pdb,1.03264e+05,7.12316e+05,1.21203e+04,-5.92864e+03,-4.40050e+04,3.64359e+04,1.56378e+15,1.15735e+15,2.72112e+15
21533.pdb,2.93276e+04,3.89830e+17,2.91814e+03,-2.64840e+03,-8.29340e+03,4.66858e+03,4.73790e+10,8.68518e+04,3.89830e+17
21534.pdb,1.60180e+05,1.38557e+07,1.78144e+04,-1.36304e+04,-5.37971e+04,6.33411e+04,2.31801e+15,1.91686e+14,2.50969e+15
21535.pdb,2.47371e+05,1.18846e+18,1.51164e+04,-9.30107e+03,-3.37581e+04,1.83517e+04,2.99315e+11,1.24869e+08,1.18846e+18
21536.pdb,2.82030e+04,9.41488e+04,5.16071e+03,-2.31841e+03,-1.98196e+04,1.13855e+04,3.50037e+13,3.85985e+12,3.88635e+13
21537.pdb,3.01839e+04,8.79004e+13,3.96978e+03,-3.59065e+03,-1.48781e+04,1.03224e+04,2.97408e+10,3.09380e+08,8.79304e+13
21538.pdb,1.03563e+05,1.71902e+06,1.33158e+04,-6.92963e+03,-4.33015e+04,3.86806e+04,1.83669e+15,7.42259e+13,1.91091e+15
21539.pdb,1.03027e+05,1.18452e+17,8.32140e+03,-7.07137e+03,-2.20691e+04,1.31011e+04,7.22826e+09,1.44275e+10,1.18452e+17
21540.pdb,1.00402e+05,6.40249e+05,1.47462e+04,-6.08826e+03,-5.27955e+04,4.17151e+04,2.15441e+15,4.41436e+14,2.59584e+15
21541.pdb,4.20887e+05,1.76267e+19,1.41354e+04,-2.84711e+04,-1.21272e+04,1.76301e+04,3.99303e+16,1.03842e+14,1.76667e+19
21542.pdb,6.79638e+04,2.47709e+05,1.18495e+04,-3.85667e+03,-3.80504e+04,2.35300e+04,6.51964e+13,4.08066e+11,6.56045e+13
21543.pdb,7.60108e+04,5.94091e+16,4.78542e+03,-6.00125e+03,-1.09666e+04,6.33184e+03,1.20994e+11,2.13994e+06,5.94093e+16
21544.pdb,6.23237e+04,2.55205e+05,7.44235e+03,-5.17841e+03,-3.12326e+04,2.68593e+04,4.97464e+15,3.74892e+15,8.72356e+15
21545.pdb,6.61913e+04,1.56720e+15,6.18663e+03,-5.98371e+03,-1.90362e+04,1.08312e+04,1.37692e+14,5.86563e+07,1.70489e+15
21546.pdb,3.47371e+03,5.33739e+03,1.32749e+03,-1.97380e+03,-5.45425e+03,3.45310e+03,7.34961e+02,1.72735e+03,8.62596e+03
21547.pdb,1.37006e+05,1.06193e+18,9.70875e+03,-9.39967e+03,-2.50175e+04,1.85094e+04,1.29678e+14,1.67007e+11,1.06206e+18
21548.pdb,3.96328e+04,1.93930e+05,9.12263e+03,-4.65001e+03,-3.03463e+04,2.01901e+04,9.40675e+13,6.46065e+09,9.40740e+13
